uid,analysisDate,namedLocation,domainID,siteID,plotID,plotType,setDate,collectDate,massSampleMixtureID,ligninSampleID,ligninSampleBarcode,analyticalRepNumber,dryMass,ligninPercent,cellulosePercent,measurementQF,accuracyQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF,publicationDate,release
3069153c-bc51-4e8c-88f9-c5a05e62b2d2,2023-09-01,SCBI,D02,SCBI,NA,NA,2022-04-12T16:00:00Z,2022-06-01T16:00:00Z,NEON.LTR.SCBI.2022.MXT,NEON.LTR.SCBI.2022.MXT.LIG,A00000170690,1,0.494,25.59,23.62,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,CiJPjd2CIin000O9ujraZQ==,NA,20251206T032608Z,RELEASE-2026
d4c9ad7f-476c-457b-b3fa-356900f6032e,2023-09-01,SCBI,D02,SCBI,NA,NA,2022-04-12T16:00:00Z,2022-06-01T16:00:00Z,NEON.LTR.SCBI.2022.FLR,NEON.LTR.SCBI.2022.FLR.LIG,A00000170687,1,0.481,15.74,24,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,CiJPjd2CIin000O9ujraZQ==,NA,20251206T032608Z,RELEASE-2026
84cae011-0b18-4369-b87b-f61ee70bdf63,2023-09-01,SCBI,D02,SCBI,NA,NA,2022-07-26T16:00:00Z,2022-08-30T16:00:00Z,NEON.LTR.SCBI.2022.OTH,NEON.LTR.SCBI.2022.OTH.LIG,A00000170693,1,0.461,16.01,23.23,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,CiJPjd2CIin000O9ujraZQ==,NA,20251206T033351Z,RELEASE-2026
b0afe5a1-380e-4fd0-a742-945deb8a4261,2023-09-01,SCBI,D02,SCBI,NA,NA,2022-10-24T16:00:00Z,2022-11-07T17:00:00Z,NEON.LTR.SCBI.2022.SDS,NEON.LTR.SCBI.2022.SDS.LIG,A00000170696,1,0.468,27.91,38.67,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,CiJPjd2CIin000O9ujraZQ==,NA,20251206T033124Z,RELEASE-2026
2fd1a8e3-3bcb-49f2-bb46-b482b44d579d,2023-09-01,SCBI_062.basePlot.ltr,D02,SCBI,SCBI_062,tower,2022-10-24T16:00:00Z,2022-11-07T17:00:00Z,NEON.LTR.SCBI062.20221107.LVS,NEON.LTR.SCBI062.20221107.LVS.LIG,A00000170670,1,0.492,17.41,24.31,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,CiJPjd2CIin000O9ujraZQ==,NA,20251206T033124Z,RELEASE-2026
16d48ebd-6818-47e1-ba78-b83990772dc2,2023-09-01,SCBI_050.basePlot.ltr,D02,SCBI,SCBI_050,tower,2022-10-24T16:00:00Z,2022-11-07T17:00:00Z,NEON.LTR.SCBI050.20221107.LVS,NEON.LTR.SCBI050.20221107.LVS.LIG,A00000170662,1,0.479,19.23,20.84,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,CiJPjd2CIin000O9ujraZQ==,NA,20251206T033124Z,RELEASE-2026
faf80c95-568a-43f0-b5cf-4141094c94d1,2023-09-01,SCBI_053.basePlot.ltr,D02,SCBI,SCBI_053,tower,2022-10-24T16:00:00Z,2022-11-07T17:00:00Z,NEON.LTR.SCBI053.20221107.LVS,NEON.LTR.SCBI053.20221107.LVS.LIG,A00000170664,1,0.5,18.77,21.52,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,CiJPjd2CIin000O9ujraZQ==,NA,20251206T033124Z,RELEASE-2026
9a9f1482-7808-48a7-bbe3-0dc8fcc1df46,2023-09-01,SCBI_045.basePlot.ltr,D02,SCBI,SCBI_045,tower,2022-10-24T16:00:00Z,2022-11-07T17:00:00Z,NEON.LTR.SCBI045.20221107.LVS,NEON.LTR.SCBI045.20221107.LVS.LIG,A00000170653,1,0.479,19.76,20.52,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,CiJPjd2CIin000O9ujraZQ==,NA,20251206T033124Z,RELEASE-2026
66a8ce82-f7cb-4d30-8bf6-7859f58445cb,2023-09-01,SCBI_067.basePlot.ltr,D02,SCBI,SCBI_067,tower,2022-10-24T16:00:00Z,2022-11-07T17:00:00Z,NEON.LTR.SCBI067.20221107.LVS,NEON.LTR.SCBI067.20221107.LVS.LIG,A00000170654,1,0.481,16.49,22.8,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,CiJPjd2CIin000O9ujraZQ==,NA,20251206T033124Z,RELEASE-2026
a171ea5a-7ece-404e-95ea-df86cd06df04,2023-09-01,SCBI_049.basePlot.ltr,D02,SCBI,SCBI_049,tower,2022-10-24T16:00:00Z,2022-11-07T17:00:00Z,NEON.LTR.SCBI049.20221107.LVS,NEON.LTR.SCBI049.20221107.LVS.LIG,A00000170659,1,0.473,27.3,20.25,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,CiJPjd2CIin000O9ujraZQ==,NA,20251206T033124Z,RELEASE-2026
9ebc2d5b-1d6c-48ed-98d4-adb526f932b7,2023-09-01,SCBI_057.basePlot.ltr,D02,SCBI,SCBI_057,tower,2022-10-24T16:00:00Z,2022-11-07T17:00:00Z,NEON.LTR.SCBI057.20221107.LVS,NEON.LTR.SCBI057.20221107.LVS.LIG,A00000170668,1,0.477,20.59,20.82,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,CiJPjd2CIin000O9ujraZQ==,NA,20251206T033124Z,RELEASE-2026
b9ca4823-ae42-4b58-8d89-c22a03d6e6f3,2023-09-01,SCBI_047.basePlot.ltr,D02,SCBI,SCBI_047,tower,2022-10-24T16:00:00Z,2022-11-07T17:00:00Z,NEON.LTR.SCBI047.20221107.LVS,NEON.LTR.SCBI047.20221107.LVS.LIG,A00000170658,1,0.485,16.81,22.87,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,CiJPjd2CIin000O9ujraZQ==,NA,20251206T033124Z,RELEASE-2026
a739da97-47f2-412f-b370-a76c3fd40d31,2023-09-01,SCBI_058.basePlot.ltr,D02,SCBI,SCBI_058,tower,2022-10-24T16:00:00Z,2022-11-07T17:00:00Z,NEON.LTR.SCBI058.20221107.LVS,NEON.LTR.SCBI058.20221107.LVS.LIG,A00000170671,1,0.484,25.92,23.35,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,CiJPjd2CIin000O9ujraZQ==,NA,20251206T033124Z,RELEASE-2026
75ea403b-fa3d-4b32-b63e-832ec8215d42,2023-09-01,SCBI_056.basePlot.ltr,D02,SCBI,SCBI_056,tower,2022-10-24T16:00:00Z,2022-11-07T17:00:00Z,NEON.LTR.SCBI056.20221107.LVS,NEON.LTR.SCBI056.20221107.LVS.LIG,A00000170665,1,0.48,20.72,20.05,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,CiJPjd2CIin000O9ujraZQ==,NA,20251206T033124Z,RELEASE-2026
da35da65-c110-43c9-909b-cd486a427adc,2021-12-30,GRSM_053.basePlot.ltr,D07,GRSM,GRSM_053,tower,2021-10-13T16:00:00Z,2021-10-27T16:00:00Z,NEON.LTR.GRSM053.20211027.LVS,NEON.LTR.GRSM053.20211027.LVS.LIG,B00000088687,1,0.482,15.41,20.04,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20251206T005534Z,RELEASE-2026
526caf9c-51fa-4716-8b7f-d2ce29fabd37,2021-12-30,GRSM_047.basePlot.ltr,D07,GRSM,GRSM_047,tower,2021-10-13T16:00:00Z,2021-10-27T16:00:00Z,NEON.LTR.GRSM047.20211027.LVS,NEON.LTR.GRSM047.20211027.LVS.LIG,B00000088669,1,0.464,26.37,16.17,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20251206T005534Z,RELEASE-2026
ef46917b-92bc-493f-b9cd-1137b3fd7fbb,2021-12-30,GRSM_047.basePlot.ltr,D07,GRSM,GRSM_047,tower,2021-10-13T16:00:00Z,2021-10-27T16:00:00Z,NEON.LTR.GRSM047.20211027.NDL,NEON.LTR.GRSM047.20211027.NDL.LIG,B00000088685,1,0.477,26.46,21.93,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20251206T005534Z,RELEASE-2026
a38a4c65-c635-43bd-8e97-3d412c318691,2021-12-30,GRSM_054.basePlot.ltr,D07,GRSM,GRSM_054,tower,2021-10-13T16:00:00Z,2021-10-27T16:00:00Z,NEON.LTR.GRSM054.20211027.LVS,NEON.LTR.GRSM054.20211027.LVS.LIG,B00000088691,1,0.479,18.4,19.06,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20251206T005534Z,RELEASE-2026
86970e5f-4457-4a6c-b4af-f443c26b85de,2021-12-30,GRSM_051.basePlot.ltr,D07,GRSM,GRSM_051,tower,2021-10-13T16:00:00Z,2021-10-27T16:00:00Z,NEON.LTR.GRSM051.20211027.NDL,NEON.LTR.GRSM051.20211027.NDL.LIG,B00000088680,1,0.483,29.91,25.67,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20251206T005534Z,RELEASE-2026
556d9f60-0732-4609-bcc0-a39551869729,2021-12-30,GRSM_056.basePlot.ltr,D07,GRSM,GRSM_056,tower,2021-10-13T16:00:00Z,2021-10-27T16:00:00Z,NEON.LTR.GRSM056.20211027.LVS,NEON.LTR.GRSM056.20211027.LVS.LIG,B00000088696,1,0.481,28.6,19.63,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20251206T005534Z,RELEASE-2026
685ff848-b7a5-48a8-8f60-2fab03c63557,2021-12-30,GRSM_051.basePlot.ltr,D07,GRSM,GRSM_051,tower,2021-10-13T16:00:00Z,2021-10-27T16:00:00Z,NEON.LTR.GRSM051.20211027.LVS,NEON.LTR.GRSM051.20211027.LVS.LIG,B00000088671,1,0.484,27.19,15.55,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20251206T005534Z,RELEASE-2026
a683eb27-31d4-41a5-9a87-1f10b2e97ca7,2021-12-30,GRSM_048.basePlot.ltr,D07,GRSM,GRSM_048,tower,2021-10-13T16:00:00Z,2021-10-27T16:00:00Z,NEON.LTR.GRSM048.20211027.LVS,NEON.LTR.GRSM048.20211027.LVS.LIG,B00000088673,1,0.48,24.54,19.92,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20251206T005534Z,RELEASE-2026
3411de79-bfe3-4b30-b807-5901877bed57,2021-12-30,GRSM_057.basePlot.ltr,D07,GRSM,GRSM_057,tower,2021-10-14T16:00:00Z,2021-10-27T16:00:00Z,NEON.LTR.GRSM057.20211027.LVS,NEON.LTR.GRSM057.20211027.LVS.LIG,B00000088699,1,0.455,21.82,20.48,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20251206T005534Z,RELEASE-2026
bc53bed6-7e7a-4b13-a355-43a8da1da58d,2021-12-30,GRSM_049.basePlot.ltr,D07,GRSM,GRSM_049,tower,2021-10-14T16:00:00Z,2021-10-27T16:00:00Z,NEON.LTR.GRSM049.20211027.LVS,NEON.LTR.GRSM049.20211027.LVS.LIG,B00000088672,1,0.49,17.09,20.1,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20251206T005534Z,RELEASE-2026
b3d5b8b8-18d4-40a4-b4e0-f7ba9db12a7f,2021-12-30,GRSM_055.basePlot.ltr,D07,GRSM,GRSM_055,tower,2021-10-14T16:00:00Z,2021-10-27T16:00:00Z,NEON.LTR.GRSM055.20211027.LVS,NEON.LTR.GRSM055.20211027.LVS.LIG,B00000088693,1,0.494,17.08,20.07,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20251206T005534Z,RELEASE-2026
91e83ecb-82a3-4f6c-b4d5-3bd5ef83c712,2019-01-24,MLBS_063.basePlot.ltr,D07,MLBS,MLBS_063,tower,2018-09-26T16:00:00Z,2018-10-09T16:00:00Z,NEON.LTR.MLBS063.20181009.LVS,NEON.LTR.MLBS063.20181009.LVS.LIG,A00000044717,1,0.536,28.79,19.87,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T043315Z,RELEASE-2026
c774d430-d62c-4a7f-85ba-4851873c7cb6,2019-01-24,MLBS_065.basePlot.ltr,D07,MLBS,MLBS_065,tower,2018-09-26T16:00:00Z,2018-10-09T16:00:00Z,NEON.LTR.MLBS065.20181009.LVS,NEON.LTR.MLBS065.20181009.LVS.LIG,A00000044723,1,0.517,29.86,19.84,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T043315Z,RELEASE-2026
46306636-5885-4a60-b65e-ebbd603312e5,2019-01-24,MLBS_070.basePlot.ltr,D07,MLBS,MLBS_070,tower,2018-09-26T16:00:00Z,2018-10-09T16:00:00Z,NEON.LTR.MLBS070.20181009.LVS,NEON.LTR.MLBS070.20181009.LVS.LIG,A00000044738,1,0.53,27.34,19.5,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T043315Z,RELEASE-2026
980d0cd1-953c-4b41-8b75-05fad8352153,2019-01-24,MLBS_061.basePlot.ltr,D07,MLBS,MLBS_061,tower,2018-09-26T16:00:00Z,2018-10-09T16:00:00Z,NEON.LTR.MLBS061.20181009.LVS,NEON.LTR.MLBS061.20181009.LVS.LIG,A00000044710,1,0.529,28.56,19.02,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T043315Z,RELEASE-2026
1e5f05f9-9665-4ed4-b2ec-13cb1832eab0,2019-01-24,MLBS_073.basePlot.ltr,D07,MLBS,MLBS_073,tower,2018-09-26T16:00:00Z,2018-10-09T16:00:00Z,NEON.LTR.MLBS073.20181009.LVS,NEON.LTR.MLBS073.20181009.LVS.LIG,A00000044748,1,0.517,26.74,20.35,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T043315Z,RELEASE-2026
dd9497f1-2c64-4741-97fe-e88072af4d2b,2019-01-24,MLBS_067.basePlot.ltr,D07,MLBS,MLBS_067,tower,2018-09-26T16:00:00Z,2018-10-09T16:00:00Z,NEON.LTR.MLBS067.20181009.LVS,NEON.LTR.MLBS067.20181009.LVS.LIG,A00000044730,1,0.53,32.28,18.75,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T043315Z,RELEASE-2026
d86924aa-9af1-4da0-8099-5e73a7e582a0,2019-01-24,MLBS_076.basePlot.ltr,D07,MLBS,MLBS_076,tower,2018-09-26T16:00:00Z,2018-10-09T16:00:00Z,NEON.LTR.MLBS076.20181009.LVS,NEON.LTR.MLBS076.20181009.LVS.LIG,A00000044757,1,0.533,37.15,15.09,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T043315Z,RELEASE-2026
5906d393-c76c-44cc-9a55-789d492eaf40,2019-01-24,MLBS_072.basePlot.ltr,D07,MLBS,MLBS_072,tower,2018-09-26T16:00:00Z,2018-10-09T16:00:00Z,NEON.LTR.MLBS072.20181009.LVS,NEON.LTR.MLBS072.20181009.LVS.LIG,A00000044745,1,0.593,38.79,17.82,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T043315Z,RELEASE-2026
c3a33ae5-e2e5-4f98-8a5e-afdfc52a4693,2019-01-24,MLBS_063.basePlot.ltr,D07,MLBS,MLBS_063,tower,2018-09-26T16:00:00Z,2018-10-09T16:00:00Z,NEON.LTR.MLBS063.20181009.LVS,NEON.LTR.MLBS063.20181009.LVS.LIG,A00000044717,2,0.507,28.08,19.7,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T043315Z,RELEASE-2026
ae91a864-094f-489c-9984-132072118f9d,2019-01-24,MLBS_064.basePlot.ltr,D07,MLBS,MLBS_064,tower,2018-09-26T16:00:00Z,2018-10-09T16:00:00Z,NEON.LTR.MLBS064.20181009.LVS,NEON.LTR.MLBS064.20181009.LVS.LIG,A00000044720,1,0.537,27.22,19.89,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T043315Z,RELEASE-2026
68f4a452-3249-4863-8efa-7827644687eb,2019-01-24,MLBS_069.basePlot.ltr,D07,MLBS,MLBS_069,tower,2018-09-26T16:00:00Z,2018-10-09T16:00:00Z,NEON.LTR.MLBS069.20181009.LVS,NEON.LTR.MLBS069.20181009.LVS.LIG,A00000044735,1,0.477,26.29,18.78,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T043315Z,RELEASE-2026
c55313d2-e74a-4113-a580-d12cc5e69ec3,2019-01-24,MLBS_068.basePlot.ltr,D07,MLBS,MLBS_068,tower,2018-09-26T16:00:00Z,2018-10-09T16:00:00Z,NEON.LTR.MLBS068.20181009.LVS,NEON.LTR.MLBS068.20181009.LVS.LIG,A00000044732,1,0.551,34.26,18.45,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T043315Z,RELEASE-2026
b43f3f1e-5fff-4ff2-b578-a0d51492b57d,2019-01-24,MLBS_075.basePlot.ltr,D07,MLBS,MLBS_075,tower,2018-09-26T16:00:00Z,2018-10-09T16:00:00Z,NEON.LTR.MLBS075.20181009.LVS,NEON.LTR.MLBS075.20181009.LVS.LIG,A00000044754,1,0.518,33.67,19.43,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T043315Z,RELEASE-2026
01bfb614-3590-473d-be70-dc738f316705,2019-01-24,MLBS_074.basePlot.ltr,D07,MLBS,MLBS_074,tower,2018-09-26T16:00:00Z,2018-10-09T16:00:00Z,NEON.LTR.MLBS074.20181009.LVS,NEON.LTR.MLBS074.20181009.LVS.LIG,A00000044751,1,0.517,25.9,19.01,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T043315Z,RELEASE-2026
802c9170-7806-4c1b-9608-de761ddf84b5,2019-01-24,MLBS_071.basePlot.ltr,D07,MLBS,MLBS_071,tower,2018-09-26T16:00:00Z,2018-10-09T16:00:00Z,NEON.LTR.MLBS071.20181009.LVS,NEON.LTR.MLBS071.20181009.LVS.LIG,A00000044741,1,0.517,31.87,20.01,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T043315Z,RELEASE-2026
e173224b-44ba-4616-8a42-48e2c2ccf3a1,2019-01-24,MLBS_062.basePlot.ltr,D07,MLBS,MLBS_062,tower,2018-09-26T16:00:00Z,2018-10-09T16:00:00Z,NEON.LTR.MLBS062.20181009.LVS,NEON.LTR.MLBS062.20181009.LVS.LIG,A00000044713,1,0.485,24.57,21.8,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T043315Z,RELEASE-2026
1495108c-7b09-439a-bd03-5795b8144db7,2019-01-24,MLBS_066.basePlot.ltr,D07,MLBS,MLBS_066,tower,2018-09-26T16:00:00Z,2018-10-09T16:00:00Z,NEON.LTR.MLBS066.20181009.LVS,NEON.LTR.MLBS066.20181009.LVS.LIG,A00000044726,1,0.539,36.52,18.81,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T043315Z,RELEASE-2026
3cdb2d23-c41b-4a07-abca-a5c82f45a6aa,2024-04-30,MLBS,D07,MLBS,NA,NA,2022-11-09T17:00:00Z,2023-05-03T16:00:00Z,NEON.LTR.MLBS.2023.TWI,NEON.LTR.MLBS.2023.TWI.LIG,A00000226574,1,0.469,29.57,34.02,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20251206T084125Z,RELEASE-2026
34611967-e4de-4276-8eb4-043bfacc559b,2024-04-30,MLBS,D07,MLBS,NA,NA,2022-11-09T17:00:00Z,2023-05-03T16:00:00Z,NEON.LTR.MLBS.2023.OTH,NEON.LTR.MLBS.2023.OTH.LIG,A00000226572,1,0.467,16.36,15.58,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20251206T084125Z,RELEASE-2026
5a587cf2-00d0-4fef-9254-c621c5d2fc8b,2024-04-30,MLBS,D07,MLBS,NA,NA,2022-11-09T17:00:00Z,2023-05-03T16:00:00Z,NEON.LTR.MLBS.2023.WDY,NEON.LTR.MLBS.2023.WDY.LIG,A00000226577,1,0.468,41.64,24.19,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20251206T084125Z,RELEASE-2026
ef1bd26d-d868-44c4-948b-7395b7d62cb7,2024-04-30,MLBS,D07,MLBS,NA,NA,2022-11-09T17:00:00Z,2023-05-03T16:00:00Z,NEON.LTR.MLBS.2023.FLR,NEON.LTR.MLBS.2023.FLR.LIG,A00000226568,1,0.481,31.15,16.85,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20251206T084125Z,RELEASE-2026
6722fb33-b617-4cbf-9a5d-c8d2504ef013,2024-04-30,MLBS,D07,MLBS,NA,NA,2023-05-02T16:00:00Z,2023-08-30T16:00:00Z,NEON.LTR.MLBS.2023.MXT,NEON.LTR.MLBS.2023.MXT.LIG,A00000226563,1,0.497,42.1,19.88,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20251206T113810Z,RELEASE-2026
93747361-745b-473d-8976-3ab41ef97875,2024-04-30,MLBS,D07,MLBS,NA,NA,2023-09-25T16:00:00Z,2023-10-10T16:00:00Z,NEON.LTR.MLBS.2023.SDS,NEON.LTR.MLBS.2023.SDS.LIG,A00000226566,1,0.484,22.67,25.74,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20251206T132910Z,RELEASE-2026
bdca4848-2391-477f-b616-5857ccdf926f,2024-04-30,MLBS_064.basePlot.ltr,D07,MLBS,MLBS_064,tower,2023-10-23T16:00:00Z,2023-11-07T17:00:00Z,NEON.LTR.MLBS064.20231107.LVS,NEON.LTR.MLBS064.20231107.LVS.LIG,A00000226606,1,0.466,29.95,18.72,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20251206T111312Z,RELEASE-2026
56968cfd-ea56-4af2-abf3-e748e6be6c3a,2024-04-30,MLBS_061.basePlot.ltr,D07,MLBS,MLBS_061,tower,2023-10-23T16:00:00Z,2023-11-07T17:00:00Z,NEON.LTR.MLBS061.20231107.LVS,NEON.LTR.MLBS061.20231107.LVS.LIG,A00000226602,1,0.5,29.82,20.14,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20251206T111312Z,RELEASE-2026
b981d6cf-6d3e-478a-8c78-d0afe90ec9ca,2024-04-30,MLBS_076.basePlot.ltr,D07,MLBS,MLBS_076,tower,2023-10-23T16:00:00Z,2023-11-07T17:00:00Z,NEON.LTR.MLBS076.20231107.LVS,NEON.LTR.MLBS076.20231107.LVS.LIG,A00000226607,1,0.488,32.5,18.66,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20251206T111312Z,RELEASE-2026
a31573a2-f6b1-4380-a846-332f1baa8c69,2024-04-30,MLBS_072.basePlot.ltr,D07,MLBS,MLBS_072,tower,2023-10-24T16:00:00Z,2023-11-07T17:00:00Z,NEON.LTR.MLBS072.20231107.LVS,NEON.LTR.MLBS072.20231107.LVS.LIG,A00000226614,1,0.47,27.79,17.29,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20251206T111312Z,RELEASE-2026
200f69a2-8d00-4ec7-a785-6bef4e6777c7,2024-04-30,MLBS_071.basePlot.ltr,D07,MLBS,MLBS_071,tower,2023-10-24T16:00:00Z,2023-11-07T17:00:00Z,NEON.LTR.MLBS071.20231107.NDL,NEON.LTR.MLBS071.20231107.NDL.LIG,A00000226629,1,0.461,28.86,19.91,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20251206T111312Z,RELEASE-2026
361bf681-1e7c-4f27-9021-285a7c49dcb1,2024-04-30,MLBS_074.basePlot.ltr,D07,MLBS,MLBS_074,tower,2023-10-24T16:00:00Z,2023-11-07T17:00:00Z,NEON.LTR.MLBS074.20231107.LVS,NEON.LTR.MLBS074.20231107.LVS.LIG,A00000226598,1,0.474,28.35,16.88,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20251206T111312Z,RELEASE-2026
